period,respondent,respondent-name,type,type-name,Demand (MW),value-units,hour,month,dayofweek,is_weekend,year,Temperature (°C),Humidity (%),Wind Speed (m/s),Solar Radiation (W/m²),Solar Generation (MWh),Wind Generation (MWh),is_holiday
2023-07-02 07:00:00-04:00,ISNE,ISO New England,D,Demand,11419.0,megawatthours,7,7,6,1,2023,18.9,93,9.7,72.0,24,161,0
2023-07-02 08:00:00-04:00,ISNE,ISO New England,D,Demand,11446.0,megawatthours,8,7,6,1,2023,19.6,92,5.9,78.0,41,154,0
2023-07-02 09:00:00-04:00,ISNE,ISO New England,D,Demand,11924.0,megawatthours,9,7,6,1,2023,20.0,91,6.8,87.0,62,147,0
2023-07-02 10:00:00-04:00,ISNE,ISO New England,D,Demand,12586.0,megawatthours,10,7,6,1,2023,21.2,85,7.4,258.0,74,154,0
2023-07-02 11:00:00-04:00,ISNE,ISO New England,D,Demand,13130.0,megawatthours,11,7,6,1,2023,20.9,89,8.0,135.0,92,156,0
2023-07-02 12:00:00-04:00,ISNE,ISO New England,D,Demand,13589.0,megawatthours,12,7,6,1,2023,20.8,91,11.7,179.0,109,163,0
2023-07-02 13:00:00-04:00,ISNE,ISO New England,D,Demand,13712.0,megawatthours,13,7,6,1,2023,21.6,88,11.9,223.0,138,199,0
2023-07-02 14:00:00-04:00,ISNE,ISO New England,D,Demand,13744.0,megawatthours,14,7,6,1,2023,23.8,80,8.7,272.0,104,205,0
2023-07-02 15:00:00-04:00,ISNE,ISO New England,D,Demand,13917.0,megawatthours,15,7,6,1,2023,24.4,79,19.5,464.0,118,196,0
2023-07-02 16:00:00-04:00,ISNE,ISO New England,D,Demand,14164.0,megawatthours,16,7,6,1,2023,23.6,88,19.8,147.0,160,176,0
2023-07-02 17:00:00-04:00,ISNE,ISO New England,D,Demand,14442.0,megawatthours,17,7,6,1,2023,24.7,83,19.8,428.0,177,188,0
2023-07-02 18:00:00-04:00,ISNE,ISO New England,D,Demand,15014.0,megawatthours,18,7,6,1,2023,24.1,86,18.2,248.0,122,197,0
2023-07-02 19:00:00-04:00,ISNE,ISO New England,D,Demand,15444.0,megawatthours,19,7,6,1,2023,23.3,89,16.1,66.0,60,168,0
2023-07-02 20:00:00-04:00,ISNE,ISO New England,D,Demand,15446.0,megawatthours,20,7,6,1,2023,22.2,96,14.0,23.0,24,155,0
2023-07-02 21:00:00-04:00,ISNE,ISO New England,D,Demand,15346.0,megawatthours,21,7,6,1,2023,22.1,97,10.4,1.0,12,126,0
2023-07-02 22:00:00-04:00,ISNE,ISO New England,D,Demand,14925.0,megawatthours,22,7,6,1,2023,21.9,98,5.4,0.0,11,138,0
2023-07-02 23:00:00-04:00,ISNE,ISO New England,D,Demand,14009.0,megawatthours,23,7,6,1,2023,21.3,100,3.2,0.0,11,160,0
2023-07-03 00:00:00-04:00,ISNE,ISO New England,D,Demand,12964.0,megawatthours,0,7,0,0,2023,21.0,100,3.8,0.0,11,173,0
2023-07-03 01:00:00-04:00,ISNE,ISO New England,D,Demand,12395.0,megawatthours,1,7,0,0,2023,20.5,100,2.6,0.0,11,113,0
2023-07-03 02:00:00-04:00,ISNE,ISO New England,D,Demand,12280.0,megawatthours,2,7,0,0,2023,20.2,99,3.6,0.0,11,52,0
2023-07-03 03:00:00-04:00,ISNE,ISO New England,D,Demand,12311.0,megawatthours,3,7,0,0,2023,19.8,99,9.0,0.0,11,39,0
2023-07-03 04:00:00-04:00,ISNE,ISO New England,D,Demand,12155.0,megawatthours,4,7,0,0,2023,19.7,99,9.8,0.0,9,38,0
2023-07-03 05:00:00-04:00,ISNE,ISO New England,D,Demand,12211.0,megawatthours,5,7,0,0,2023,20.0,99,8.3,0.0,0,31,0
2023-07-03 06:00:00-04:00,ISNE,ISO New England,D,Demand,12285.0,megawatthours,6,7,0,0,2023,20.4,98,3.8,5.0,1,34,0
2023-07-03 07:00:00-04:00,ISNE,ISO New England,D,Demand,12545.0,megawatthours,7,7,0,0,2023,20.9,98,6.5,46.0,18,45,0
2023-07-03 08:00:00-04:00,ISNE,ISO New England,D,Demand,13252.0,megawatthours,8,7,0,0,2023,21.4,95,5.6,86.0,69,69,0
2023-07-03 09:00:00-04:00,ISNE,ISO New England,D,Demand,13535.0,megawatthours,9,7,0,0,2023,23.2,89,13.9,150.0,149,64,0
2023-07-03 10:00:00-04:00,ISNE,ISO New England,D,Demand,13820.0,megawatthours,10,7,0,0,2023,21.2,88,19.2,293.0,226,51,0
2023-07-03 11:00:00-04:00,ISNE,ISO New England,D,Demand,13847.0,megawatthours,11,7,0,0,2023,21.2,87,12.2,391.0,251,34,0
2023-07-03 12:00:00-04:00,ISNE,ISO New England,D,Demand,14047.0,megawatthours,12,7,0,0,2023,23.2,79,13.0,598.0,306,25,0
2023-07-03 13:00:00-04:00,ISNE,ISO New England,D,Demand,14430.0,megawatthours,13,7,0,0,2023,23.6,76,13.5,444.0,367,20,0
2023-07-03 14:00:00-04:00,ISNE,ISO New England,D,Demand,14772.0,megawatthours,14,7,0,0,2023,24.5,72,12.4,525.0,365,17,0
2023-07-03 15:00:00-04:00,ISNE,ISO New England,D,Demand,15089.0,megawatthours,15,7,0,0,2023,25.7,68,13.4,567.0,350,29,0
2023-07-03 16:00:00-04:00,ISNE,ISO New England,D,Demand,15657.0,megawatthours,16,7,0,0,2023,25.9,66,10.3,427.0,331,39,0
2023-07-03 17:00:00-04:00,ISNE,ISO New England,D,Demand,16525.0,megawatthours,17,7,0,0,2023,26.0,67,4.3,417.0,286,45,0
2023-07-03 18:00:00-04:00,ISNE,ISO New England,D,Demand,17515.0,megawatthours,18,7,0,0,2023,25.4,72,5.7,383.0,194,39,0
2023-07-03 19:00:00-04:00,ISNE,ISO New England,D,Demand,17737.0,megawatthours,19,7,0,0,2023,23.9,80,8.3,214.0,83,32,0
2023-07-03 20:00:00-04:00,ISNE,ISO New England,D,Demand,17419.0,megawatthours,20,7,0,0,2023,23.5,83,7.4,73.0,27,29,0
2023-07-03 21:00:00-04:00,ISNE,ISO New England,D,Demand,16910.0,megawatthours,21,7,0,0,2023,21.9,88,7.1,3.0,2,18,0
2023-07-03 22:00:00-04:00,ISNE,ISO New England,D,Demand,16221.0,megawatthours,22,7,0,0,2023,21.2,91,10.0,0.0,0,11,0
2023-07-03 23:00:00-04:00,ISNE,ISO New England,D,Demand,15133.0,megawatthours,23,7,0,0,2023,21.0,93,9.2,0.0,0,14,0
2023-07-04 00:00:00-04:00,ISNE,ISO New England,D,Demand,13992.0,megawatthours,0,7,1,0,2023,20.9,95,5.7,0.0,0,18,1
2023-07-04 01:00:00-04:00,ISNE,ISO New England,D,Demand,13001.0,megawatthours,1,7,1,0,2023,20.5,95,8.0,0.0,0,39,1
2023-07-04 02:00:00-04:00,ISNE,ISO New England,D,Demand,12492.0,megawatthours,2,7,1,0,2023,20.1,95,3.9,0.0,0,46,1
2023-07-04 03:00:00-04:00,ISNE,ISO New England,D,Demand,12052.0,megawatthours,3,7,1,0,2023,19.7,96,4.4,0.0,0,50,1
2023-07-04 04:00:00-04:00,ISNE,ISO New England,D,Demand,12077.0,megawatthours,4,7,1,0,2023,19.5,97,4.3,0.0,0,40,1
2023-07-04 05:00:00-04:00,ISNE,ISO New England,D,Demand,12039.0,megawatthours,5,7,1,0,2023,19.5,97,4.8,0.0,0,19,1
2023-07-04 06:00:00-04:00,ISNE,ISO New England,D,Demand,12169.0,megawatthours,6,7,1,0,2023,20.0,96,3.5,12.0,2,24,1
2023-07-04 07:00:00-04:00,ISNE,ISO New England,D,Demand,12427.0,megawatthours,7,7,1,0,2023,20.6,95,2.9,67.0,21,27,1
2023-07-04 08:00:00-04:00,ISNE,ISO New England,D,Demand,12868.0,megawatthours,8,7,1,0,2023,21.9,93,5.8,184.0,50,16,1
2023-07-04 09:00:00-04:00,ISNE,ISO New England,D,Demand,13312.0,megawatthours,9,7,1,0,2023,22.6,89,4.7,211.0,90,2,1
2023-07-04 10:00:00-04:00,ISNE,ISO New England,D,Demand,13418.0,megawatthours,10,7,1,0,2023,21.9,93,6.1,267.0,91,1,1
2023-07-04 11:00:00-04:00,ISNE,ISO New England,D,Demand,13857.0,megawatthours,11,7,1,0,2023,21.6,93,8.4,198.0,157,2,1
2023-07-04 12:00:00-04:00,ISNE,ISO New England,D,Demand,14092.0,megawatthours,12,7,1,0,2023,24.2,83,3.7,627.0,271,4,1
2023-07-04 13:00:00-04:00,ISNE,ISO New England,D,Demand,14503.0,megawatthours,13,7,1,0,2023,24.2,83,4.3,356.0,310,10,1
2023-07-04 14:00:00-04:00,ISNE,ISO New England,D,Demand,14961.0,megawatthours,14,7,1,0,2023,23.5,87,9.6,319.0,235,11,1
2023-07-04 15:00:00-04:00,ISNE,ISO New England,D,Demand,15354.0,megawatthours,15,7,1,0,2023,23.3,85,6.4,232.0,168,10,1
2023-07-04 16:00:00-04:00,ISNE,ISO New England,D,Demand,15293.0,megawatthours,16,7,1,0,2023,24.7,80,5.2,391.0,156,17,1
2023-07-04 17:00:00-04:00,ISNE,ISO New England,D,Demand,15188.0,megawatthours,17,7,1,0,2023,24.6,82,2.3,399.0,144,33,1
2023-07-04 18:00:00-04:00,ISNE,ISO New England,D,Demand,15322.0,megawatthours,18,7,1,0,2023,24.0,85,3.0,207.0,127,24,1
2023-07-04 19:00:00-04:00,ISNE,ISO New England,D,Demand,15361.0,megawatthours,19,7,1,0,2023,23.4,88,6.1,188.0,86,32,1
2023-07-04 20:00:00-04:00,ISNE,ISO New England,D,Demand,15388.0,megawatthours,20,7,1,0,2023,21.1,93,4.3,59.0,43,91,1
2023-07-04 21:00:00-04:00,ISNE,ISO New England,D,Demand,15304.0,megawatthours,21,7,1,0,2023,20.4,97,2.5,3.0,15,63,1
2023-07-04 22:00:00-04:00,ISNE,ISO New England,D,Demand,14886.0,megawatthours,22,7,1,0,2023,19.8,100,0.5,0.0,13,75,1
2023-07-04 23:00:00-04:00,ISNE,ISO New England,D,Demand,14093.0,megawatthours,23,7,1,0,2023,19.6,100,3.4,0.0,13,75,1
2023-07-05 00:00:00-04:00,ISNE,ISO New England,D,Demand,13104.0,megawatthours,0,7,2,0,2023,19.7,100,6.7,0.0,13,94,0
2023-07-05 01:00:00-04:00,ISNE,ISO New England,D,Demand,12330.0,megawatthours,1,7,2,0,2023,20.0,100,9.3,0.0,13,90,0
2023-07-05 02:00:00-04:00,ISNE,ISO New England,D,Demand,11872.0,megawatthours,2,7,2,0,2023,20.1,100,10.5,0.0,13,88,0
2023-07-05 03:00:00-04:00,ISNE,ISO New England,D,Demand,11747.0,megawatthours,3,7,2,0,2023,20.1,100,9.5,0.0,13,122,0
2023-07-05 04:00:00-04:00,ISNE,ISO New England,D,Demand,11748.0,megawatthours,4,7,2,0,2023,20.1,100,9.4,0.0,13,128,0
2023-07-05 05:00:00-04:00,ISNE,ISO New England,D,Demand,11874.0,megawatthours,5,7,2,0,2023,19.9,99,9.5,0.0,13,119,0
2023-07-05 06:00:00-04:00,ISNE,ISO New England,D,Demand,12401.0,megawatthours,6,7,2,0,2023,19.7,99,10.1,11.0,16,144,0
2023-07-05 07:00:00-04:00,ISNE,ISO New England,D,Demand,12921.0,megawatthours,7,7,2,0,2023,20.2,97,10.9,78.0,42,144,0
2023-07-05 08:00:00-04:00,ISNE,ISO New England,D,Demand,13582.0,megawatthours,8,7,2,0,2023,22.0,92,5.9,227.0,116,100,0
2023-07-05 09:00:00-04:00,ISNE,ISO New England,D,Demand,14020.0,megawatthours,9,7,2,0,2023,24.5,81,6.0,478.0,224,73,0
2023-07-05 10:00:00-04:00,ISNE,ISO New England,D,Demand,14230.0,megawatthours,10,7,2,0,2023,26.4,70,6.6,648.0,344,63,0
2023-07-05 11:00:00-04:00,ISNE,ISO New England,D,Demand,14679.0,megawatthours,11,7,2,0,2023,27.9,63,5.6,779.0,439,52,0
2023-07-05 12:00:00-04:00,ISNE,ISO New England,D,Demand,15384.0,megawatthours,12,7,2,0,2023,29.0,57,2.9,869.0,471,19,0
2023-07-05 13:00:00-04:00,ISNE,ISO New England,D,Demand,16204.0,megawatthours,13,7,2,0,2023,29.8,53,1.8,904.0,465,14,0
2023-07-05 14:00:00-04:00,ISNE,ISO New England,D,Demand,17083.0,megawatthours,14,7,2,0,2023,30.4,49,2.9,857.0,460,15,0
2023-07-05 15:00:00-04:00,ISNE,ISO New England,D,Demand,17932.0,megawatthours,15,7,2,0,2023,30.8,46,2.7,778.0,426,38,0
2023-07-05 16:00:00-04:00,ISNE,ISO New England,D,Demand,18947.0,megawatthours,16,7,2,0,2023,30.8,47,2.9,679.0,400,57,0
2023-07-05 17:00:00-04:00,ISNE,ISO New England,D,Demand,19970.0,megawatthours,17,7,2,0,2023,30.3,49,3.1,533.0,341,52,0
2023-07-05 18:00:00-04:00,ISNE,ISO New England,D,Demand,20674.0,megawatthours,18,7,2,0,2023,29.3,58,3.8,381.0,249,58,0
2023-07-05 19:00:00-04:00,ISNE,ISO New England,D,Demand,21181.0,megawatthours,19,7,2,0,2023,27.4,75,6.4,219.0,138,80,0
2023-07-05 20:00:00-04:00,ISNE,ISO New England,D,Demand,20891.0,megawatthours,20,7,2,0,2023,26.4,75,8.3,76.0,49,53,0
2023-07-05 21:00:00-04:00,ISNE,ISO New England,D,Demand,20339.0,megawatthours,21,7,2,0,2023,24.9,78,9.5,3.0,20,58,0
2023-07-05 22:00:00-04:00,ISNE,ISO New England,D,Demand,19360.0,megawatthours,22,7,2,0,2023,24.5,86,7.9,0.0,16,73,0
2023-07-05 23:00:00-04:00,ISNE,ISO New England,D,Demand,17760.0,megawatthours,23,7,2,0,2023,23.9,95,7.9,0.0,16,110,0
2023-07-06 00:00:00-04:00,ISNE,ISO New England,D,Demand,16353.0,megawatthours,0,7,3,0,2023,23.4,97,9.0,0.0,16,108,0
2023-07-06 01:00:00-04:00,ISNE,ISO New England,D,Demand,15546.0,megawatthours,1,7,3,0,2023,23.0,97,8.2,0.0,16,97,0
2023-07-06 02:00:00-04:00,ISNE,ISO New England,D,Demand,15238.0,megawatthours,2,7,3,0,2023,22.6,97,7.9,0.0,11,93,0
2023-07-06 03:00:00-04:00,ISNE,ISO New England,D,Demand,14706.0,megawatthours,3,7,3,0,2023,22.3,97,6.9,0.0,5,76,0
2023-07-06 04:00:00-04:00,ISNE,ISO New England,D,Demand,14329.0,megawatthours,4,7,3,0,2023,21.8,98,6.5,0.0,5,72,0
2023-07-06 05:00:00-04:00,ISNE,ISO New England,D,Demand,14272.0,megawatthours,5,7,3,0,2023,21.2,98,4.6,0.0,5,57,0
2023-07-06 06:00:00-04:00,ISNE,ISO New England,D,Demand,14568.0,megawatthours,6,7,3,0,2023,21.2,99,5.5,17.0,9,53,0
2023-07-06 07:00:00-04:00,ISNE,ISO New England,D,Demand,14917.0,megawatthours,7,7,3,0,2023,22.5,96,3.8,127.0,42,43,0
2023-07-06 08:00:00-04:00,ISNE,ISO New England,D,Demand,15920.0,megawatthours,8,7,3,0,2023,24.9,88,4.5,288.0,134,25,0
2023-07-06 09:00:00-04:00,ISNE,ISO New England,D,Demand,16094.0,megawatthours,9,7,3,0,2023,27.5,78,3.7,472.0,265,8,0
2023-07-06 10:00:00-04:00,ISNE,ISO New England,D,Demand,16418.0,megawatthours,10,7,3,0,2023,29.6,67,2.2,635.0,378,2,0
2023-07-06 11:00:00-04:00,ISNE,ISO New England,D,Demand,17218.0,megawatthours,11,7,3,0,2023,31.0,57,3.7,768.0,449,4,0
2023-07-06 12:00:00-04:00,ISNE,ISO New England,D,Demand,18055.0,megawatthours,12,7,3,0,2023,31.6,51,5.2,803.0,475,5,0
2023-07-06 13:00:00-04:00,ISNE,ISO New England,D,Demand,18889.0,megawatthours,13,7,3,0,2023,31.8,50,5.8,842.0,472,8,0
2023-07-06 14:00:00-04:00,ISNE,ISO New England,D,Demand,19587.0,megawatthours,14,7,3,0,2023,31.8,50,5.4,800.0,460,28,0
2023-07-06 15:00:00-04:00,ISNE,ISO New England,D,Demand,20154.0,megawatthours,15,7,3,0,2023,31.6,54,4.4,666.0,436,62,0
2023-07-06 16:00:00-04:00,ISNE,ISO New England,D,Demand,20782.0,megawatthours,16,7,3,0,2023,31.0,56,7.6,566.0,410,108,0
2023-07-06 17:00:00-04:00,ISNE,ISO New England,D,Demand,21569.0,megawatthours,17,7,3,0,2023,30.0,59,9.4,424.0,328,133,0
2023-07-06 18:00:00-04:00,ISNE,ISO New England,D,Demand,22073.0,megawatthours,18,7,3,0,2023,29.8,62,12.4,392.0,228,124,0
2023-07-06 19:00:00-04:00,ISNE,ISO New England,D,Demand,22280.0,megawatthours,19,7,3,0,2023,28.8,70,9.0,207.0,115,131,0
2023-07-06 20:00:00-04:00,ISNE,ISO New England,D,Demand,21947.0,megawatthours,20,7,3,0,2023,27.4,77,12.3,72.0,41,170,0
2023-07-06 21:00:00-04:00,ISNE,ISO New England,D,Demand,21349.0,megawatthours,21,7,3,0,2023,25.7,81,14.6,3.0,14,224,0
2023-07-06 22:00:00-04:00,ISNE,ISO New England,D,Demand,20279.0,megawatthours,22,7,3,0,2023,24.9,80,12.8,0.0,10,277,0
2023-07-06 23:00:00-04:00,ISNE,ISO New England,D,Demand,18476.0,megawatthours,23,7,3,0,2023,23.9,82,11.3,0.0,10,313,0
2023-07-07 00:00:00-04:00,ISNE,ISO New England,D,Demand,16768.0,megawatthours,0,7,4,0,2023,23.1,82,11.5,0.0,10,324,0
2023-07-07 01:00:00-04:00,ISNE,ISO New England,D,Demand,15416.0,megawatthours,1,7,4,0,2023,22.3,82,12.6,0.0,10,300,0
2023-07-07 02:00:00-04:00,ISNE,ISO New England,D,Demand,15010.0,megawatthours,2,7,4,0,2023,21.7,83,12.0,0.0,10,275,0
2023-07-07 03:00:00-04:00,ISNE,ISO New England,D,Demand,14934.0,megawatthours,3,7,4,0,2023,21.2,84,10.8,0.0,10,235,0
2023-07-07 04:00:00-04:00,ISNE,ISO New England,D,Demand,14771.0,megawatthours,4,7,4,0,2023,20.6,85,10.5,0.0,10,211,0
2023-07-07 05:00:00-04:00,ISNE,ISO New England,D,Demand,14783.0,megawatthours,5,7,4,0,2023,20.1,87,9.5,0.0,10,173,0
2023-07-07 06:00:00-04:00,ISNE,ISO New England,D,Demand,14892.0,megawatthours,6,7,4,0,2023,19.9,88,9.6,17.0,13,161,0
2023-07-07 07:00:00-04:00,ISNE,ISO New England,D,Demand,15105.0,megawatthours,7,7,4,0,2023,21.2,85,8.4,128.0,38,123,0
2023-07-07 08:00:00-04:00,ISNE,ISO New England,D,Demand,15653.0,megawatthours,8,7,4,0,2023,23.0,79,7.9,302.0,97,65,0
2023-07-07 09:00:00-04:00,ISNE,ISO New England,D,Demand,15835.0,megawatthours,9,7,4,0,2023,25.1,73,9.1,479.0,173,25,0
2023-07-07 10:00:00-04:00,ISNE,ISO New England,D,Demand,16010.0,megawatthours,10,7,4,0,2023,26.9,64,9.5,645.0,310,13,0
2023-07-07 11:00:00-04:00,ISNE,ISO New England,D,Demand,16398.0,megawatthours,11,7,4,0,2023,28.4,58,9.5,774.0,382,26,0
2023-07-07 12:00:00-04:00,ISNE,ISO New England,D,Demand,16893.0,megawatthours,12,7,4,0,2023,29.5,54,9.4,866.0,457,57,0
2023-07-07 13:00:00-04:00,ISNE,ISO New England,D,Demand,17493.0,megawatthours,13,7,4,0,2023,30.4,50,9.5,909.0,487,116,0
2023-07-07 14:00:00-04:00,ISNE,ISO New England,D,Demand,18238.0,megawatthours,14,7,4,0,2023,31.0,48,9.3,906.0,482,172,0
2023-07-07 15:00:00-04:00,ISNE,ISO New England,D,Demand,19036.0,megawatthours,15,7,4,0,2023,31.3,46,12.3,841.0,450,272,0
2023-07-07 16:00:00-04:00,ISNE,ISO New England,D,Demand,19866.0,megawatthours,16,7,4,0,2023,31.2,46,12.4,728.0,376,308,0
2023-07-07 17:00:00-04:00,ISNE,ISO New England,D,Demand,20544.0,megawatthours,17,7,4,0,2023,30.1,49,17.3,589.0,260,391,0
2023-07-07 18:00:00-04:00,ISNE,ISO New England,D,Demand,20970.0,megawatthours,18,7,4,0,2023,28.2,54,16.6,402.0,161,387,0
2023-07-07 19:00:00-04:00,ISNE,ISO New England,D,Demand,20765.0,megawatthours,19,7,4,0,2023,26.5,67,13.6,226.0,80,235,0
2023-07-07 20:00:00-04:00,ISNE,ISO New England,D,Demand,20305.0,megawatthours,20,7,4,0,2023,25.3,77,11.9,77.0,42,116,0
2023-07-07 21:00:00-04:00,ISNE,ISO New England,D,Demand,19749.0,megawatthours,21,7,4,0,2023,23.8,87,11.3,3.0,21,44,0
2023-07-07 22:00:00-04:00,ISNE,ISO New England,D,Demand,18932.0,megawatthours,22,7,4,0,2023,22.9,93,11.4,0.0,17,19,0
2023-07-07 23:00:00-04:00,ISNE,ISO New England,D,Demand,17580.0,megawatthours,23,7,4,0,2023,22.3,96,10.7,0.0,16,17,0
2023-07-08 00:00:00-04:00,ISNE,ISO New England,D,Demand,16161.0,megawatthours,0,7,5,1,2023,21.7,98,10.1,0.0,16,22,0
2023-07-08 01:00:00-04:00,ISNE,ISO New England,D,Demand,14990.0,megawatthours,1,7,5,1,2023,21.4,100,9.2,0.0,6,18,0
2023-07-08 02:00:00-04:00,ISNE,ISO New England,D,Demand,14135.0,megawatthours,2,7,5,1,2023,21.5,99,10.5,0.0,5,12,0
2023-07-08 03:00:00-04:00,ISNE,ISO New England,D,Demand,14082.0,megawatthours,3,7,5,1,2023,21.6,98,9.2,0.0,5,12,0
2023-07-08 04:00:00-04:00,ISNE,ISO New England,D,Demand,13743.0,megawatthours,4,7,5,1,2023,21.5,97,7.7,0.0,5,18,0
2023-07-08 05:00:00-04:00,ISNE,ISO New England,D,Demand,13614.0,megawatthours,5,7,5,1,2023,21.3,98,6.9,0.0,5,27,0
2023-07-08 06:00:00-04:00,ISNE,ISO New England,D,Demand,13844.0,megawatthours,6,7,5,1,2023,21.4,98,5.7,11.0,6,34,0
2023-07-08 07:00:00-04:00,ISNE,ISO New England,D,Demand,13715.0,megawatthours,7,7,5,1,2023,22.0,95,4.8,79.0,24,13,0
2023-07-08 08:00:00-04:00,ISNE,ISO New England,D,Demand,14117.0,megawatthours,8,7,5,1,2023,23.7,86,2.8,187.0,59,2,0
2023-07-08 09:00:00-04:00,ISNE,ISO New England,D,Demand,14486.0,megawatthours,9,7,5,1,2023,25.5,78,0.8,358.0,106,0,0
2023-07-08 10:00:00-04:00,ISNE,ISO New England,D,Demand,15015.0,megawatthours,10,7,5,1,2023,26.4,74,2.6,461.0,171,0,0
2023-07-08 11:00:00-04:00,ISNE,ISO New England,D,Demand,15231.0,megawatthours,11,7,5,1,2023,27.6,68,5.4,663.0,300,0,0
2023-07-08 12:00:00-04:00,ISNE,ISO New England,D,Demand,15692.0,megawatthours,12,7,5,1,2023,28.1,67,6.8,735.0,418,2,0
2023-07-08 13:00:00-04:00,ISNE,ISO New England,D,Demand,16327.0,megawatthours,13,7,5,1,2023,28.1,68,10.8,812.0,419,17,0
2023-07-08 14:00:00-04:00,ISNE,ISO New England,D,Demand,16783.0,megawatthours,14,7,5,1,2023,27.7,70,14.1,812.0,418,35,0
2023-07-08 15:00:00-04:00,ISNE,ISO New England,D,Demand,17158.0,megawatthours,15,7,5,1,2023,25.9,77,16.9,758.0,412,58,0
2023-07-08 16:00:00-04:00,ISNE,ISO New England,D,Demand,17918.0,megawatthours,16,7,5,1,2023,24.0,83,18.1,528.0,346,75,0
2023-07-08 17:00:00-04:00,ISNE,ISO New England,D,Demand,18780.0,megawatthours,17,7,5,1,2023,23.6,82,14.8,457.0,294,95,0
2023-07-08 18:00:00-04:00,ISNE,ISO New England,D,Demand,19260.0,megawatthours,18,7,5,1,2023,23.5,82,13.9,327.0,165,112,0
2023-07-08 19:00:00-04:00,ISNE,ISO New England,D,Demand,19286.0,megawatthours,19,7,5,1,2023,22.9,87,11.7,188.0,71,123,0
2023-07-08 20:00:00-04:00,ISNE,ISO New England,D,Demand,18815.0,megawatthours,20,7,5,1,2023,23.3,86,7.9,61.0,33,125,0
2023-07-08 21:00:00-04:00,ISNE,ISO New England,D,Demand,18519.0,megawatthours,21,7,5,1,2023,22.5,88,7.8,2.0,9,125,0
2023-07-08 22:00:00-04:00,ISNE,ISO New England,D,Demand,17859.0,megawatthours,22,7,5,1,2023,22.0,91,7.6,0.0,5,124,0
2023-07-08 23:00:00-04:00,ISNE,ISO New England,D,Demand,16709.0,megawatthours,23,7,5,1,2023,21.8,94,7.9,0.0,5,127,0
2023-07-09 00:00:00-04:00,ISNE,ISO New England,D,Demand,15496.0,megawatthours,0,7,6,1,2023,21.7,97,4.3,0.0,5,117,0
2023-07-09 01:00:00-04:00,ISNE,ISO New England,D,Demand,14428.0,megawatthours,1,7,6,1,2023,21.5,99,3.2,0.0,5,100,0
2023-07-09 02:00:00-04:00,ISNE,ISO New England,D,Demand,13776.0,megawatthours,2,7,6,1,2023,21.2,99,4.4,0.0,5,91,0
2023-07-09 03:00:00-04:00,ISNE,ISO New England,D,Demand,13583.0,megawatthours,3,7,6,1,2023,20.9,100,2.1,0.0,5,56,0
2023-07-09 04:00:00-04:00,ISNE,ISO New England,D,Demand,13280.0,megawatthours,4,7,6,1,2023,20.8,100,4.9,0.0,5,53,0
2023-07-09 05:00:00-04:00,ISNE,ISO New England,D,Demand,13131.0,megawatthours,5,7,6,1,2023,20.8,100,7.2,0.0,5,38,0
2023-07-09 06:00:00-04:00,ISNE,ISO New England,D,Demand,13443.0,megawatthours,6,7,6,1,2023,21.0,99,7.9,6.0,7,31,0
2023-07-09 07:00:00-04:00,ISNE,ISO New England,D,Demand,13555.0,megawatthours,7,7,6,1,2023,21.6,95,7.4,52.0,27,19,0
2023-07-09 08:00:00-04:00,ISNE,ISO New England,D,Demand,13963.0,megawatthours,8,7,6,1,2023,22.3,93,4.3,104.0,66,9,0
2023-07-09 09:00:00-04:00,ISNE,ISO New England,D,Demand,14217.0,megawatthours,9,7,6,1,2023,23.6,86,5.7,190.0,107,8,0
2023-07-09 10:00:00-04:00,ISNE,ISO New England,D,Demand,14806.0,megawatthours,10,7,6,1,2023,24.8,79,5.8,336.0,133,2,0
2023-07-09 11:00:00-04:00,ISNE,ISO New England,D,Demand,15341.0,megawatthours,11,7,6,1,2023,26.4,71,6.2,587.0,175,4,0
2023-07-09 12:00:00-04:00,ISNE,ISO New England,D,Demand,15502.0,megawatthours,12,7,6,1,2023,26.6,72,10.5,704.0,239,10,0
2023-07-09 13:00:00-04:00,ISNE,ISO New England,D,Demand,15927.0,megawatthours,13,7,6,1,2023,25.1,83,14.7,611.0,261,18,0
2023-07-09 14:00:00-04:00,ISNE,ISO New England,D,Demand,16561.0,megawatthours,14,7,6,1,2023,24.0,88,16.5,501.0,249,40,0
2023-07-09 15:00:00-04:00,ISNE,ISO New England,D,Demand,16773.0,megawatthours,15,7,6,1,2023,24.0,84,15.8,420.0,224,59,0
2023-07-09 16:00:00-04:00,ISNE,ISO New England,D,Demand,17140.0,megawatthours,16,7,6,1,2023,24.6,80,14.4,393.0,179,72,0
2023-07-09 17:00:00-04:00,ISNE,ISO New England,D,Demand,17483.0,megawatthours,17,7,6,1,2023,23.6,83,14.8,188.0,132,66,0
2023-07-09 18:00:00-04:00,ISNE,ISO New England,D,Demand,17844.0,megawatthours,18,7,6,1,2023,22.7,87,13.8,108.0,81,69,0
2023-07-09 19:00:00-04:00,ISNE,ISO New England,D,Demand,17786.0,megawatthours,19,7,6,1,2023,21.8,90,13.3,52.0,49,82,0
2023-07-09 20:00:00-04:00,ISNE,ISO New England,D,Demand,17542.0,megawatthours,20,7,6,1,2023,21.8,92,10.8,18.0,19,84,0
